,items_base,items_add,confidence,lift
77,"['OffRebounds0.6-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
78,"['OffRebounds0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
79,"['Steals0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
80,"['Blocks0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
81,"['Blocks0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
82,"['Turnovers0.6-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
83,"['Turnovers0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
84,"['TotalFouls0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
85,"['TeamPoints0.6-True', 'Opp.FieldGoals0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
86,"['TeamPoints0.6-True', 'Opp.FieldGoals0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
87,"['TeamPoints0.6-True', 'Opp.FieldGoalsAttempted0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
88,"['OpponentPoints0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
89,"['Opp.FieldGoalsAttempted0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
90,"['Opp.FieldGoals.0.6-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
91,"['Opp.FieldGoals.0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
92,"['Opp.3PointShots0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
93,"['TeamPoints0.6-True', 'Opp.3PointShots0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
94,"['Opp.3PointShotsAttempted0.6-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
95,"['TeamPoints0.6-True', 'Opp.3PointShots.0.2-True']",['WINorLOSS-True'],1.0,1.0752256770310933
96,"['Opp.3PointShots.0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
97,"['FreeThrowsAttempted0.6-True', 'X3PointShots.0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
98,"['FreeThrowsAttempted0.6-True', 'X3PointShots.0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
99,"['FreeThrows0.2-True', 'OpponentPoints0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
100,"['FreeThrows0.2-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
101,"['FreeThrows0.4-True', 'OpponentPoints0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
102,"['OpponentPoints0.6-False', 'FreeThrows0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
103,"['FreeThrows0.4-True', 'Opp.FieldGoals.0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
104,"['FreeThrows0.4-True', 'Opp.FreeThrows0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
105,"['FreeThrows0.6-True', 'Steals0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
106,"['FreeThrows0.6-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
107,"['FreeThrows0.6-True', 'TotalFouls0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
108,"['FreeThrows0.6-True', 'OpponentPoints0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
109,"['FreeThrows0.6-True', 'Opp.3PointShotsAttempted0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
110,"['FreeThrows0.6-True', 'Opp.3PointShots.0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
111,"['FreeThrowsAttempted0.2-True', 'OpponentPoints0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
112,"['FreeThrowsAttempted0.2-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
113,"['OpponentPoints0.4-False', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
114,"['OpponentPoints0.6-False', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
115,"['FreeThrowsAttempted0.4-True', 'Opp.FieldGoals.0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
116,"['OffRebounds0.2-True', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
117,"['FreeThrowsAttempted0.6-True', 'TotalRebounds0.2-True']",['WINorLOSS-True'],1.0,1.0752256770310933
118,"['FreeThrowsAttempted0.6-True', 'Assists0.2-True']",['WINorLOSS-True'],1.0,1.0752256770310933
119,"['FreeThrowsAttempted0.6-True', 'Steals0.2-True']",['WINorLOSS-True'],1.0,1.0752256770310933
120,"['FreeThrowsAttempted0.6-True', 'Steals0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
121,"['FreeThrowsAttempted0.6-True', 'Turnovers0.2-True']",['WINorLOSS-True'],1.0,1.0752256770310933
122,"['FreeThrowsAttempted0.6-True', 'Turnovers0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
123,"['FreeThrowsAttempted0.6-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
124,"['FreeThrowsAttempted0.6-True', 'TotalFouls0.4-True']",['WINorLOSS-True'],1.0,1.0752256770310933
125,"['FreeThrowsAttempted0.6-True', 'OpponentPoints0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
126,"['FreeThrowsAttempted0.6-True', 'Opp.3PointShots0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
127,"['FieldGoals0.2-True', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
128,"['FreeThrowsAttempted0.6-True', 'Opp.3PointShotsAttempted0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
129,"['FreeThrowsAttempted0.6-True', 'Opp.3PointShotsAttempted0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
130,"['Opp.FreeThrows0.6-False', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],1.0,1.0752256770310933
131,"['OpponentPoints0.2-False', 'OpponentPoints0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
132,"['OpponentPoints0.2-False', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
133,"['OpponentPoints0.2-False', 'Opp.FieldGoals0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
134,"['OpponentPoints0.2-False', 'Opp.FieldGoals0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
135,"['OpponentPoints0.2-False', 'OpponentPoints0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
136,"['OpponentPoints0.2-False', 'Opp.FieldGoals.0.8-False']",['WINorLOSS-True'],1.0,1.0752256770310933
137,"['FieldGoals0.2-True', 'OpponentPoints0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
138,"['FieldGoals0.2-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],1.0,1.0752256770310933
139,"['Opp.FreeThrows0.6-False', 'Opp.FieldGoals0.4-False']",['WINorLOSS-True'],1.0,1.0752256770310933
140,"['FreeThrows0.2-True', 'OpponentPoints0.8-False']",['WINorLOSS-True'],0.9985528219971056,1.0736696340831466
141,"['FieldGoals.0.4-True', 'OpponentPoints0.8-False']",['WINorLOSS-True'],0.9980430528375734,1.0731215171934592
142,"['TeamPoints0.4-True', 'TotalFouls0.8-False']",['WINorLOSS-True'],0.9979879275653923,1.0730622450853566
143,"['OpponentPoints0.8-False', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],0.9979797979797981,1.0730535039461822
144,"['OpponentPoints0.8-False', 'FreeThrows0.4-True']",['WINorLOSS-True'],0.9979633401221997,1.0730358080351035
145,"['TeamPoints0.4-True', 'Opp.FreeThrowsAttempted0.8-False']",['WINorLOSS-True'],0.9979508196721313,1.0730223457257018
146,"['TeamPoints0.4-True', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],0.997584541062802,1.0726285135600038
147,"['TeamPoints0.4-True', 'TotalFouls0.6-False']",['WINorLOSS-True'],0.9974554707379134,1.0724897338325408
148,['TeamPoints0.6-True'],['WINorLOSS-True'],0.9974489795918366,1.0724827543856057
149,"['TeamPoints0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9974489795918366,1.0724827543856057
150,"['TeamPoints0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9974489795918366,1.0724827543856057
151,"['TeamPoints0.4-True', 'Turnovers0.6-False']",['WINorLOSS-True'],0.9974489795918366,1.0724827543856057
152,"['TeamPoints0.4-True', 'Opp.FreeThrows0.6-False']",['WINorLOSS-True'],0.9974293059125964,1.072461600740525
153,"['FieldGoals0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9973890339425587,1.072418299284276
154,"['Opp.FreeThrows0.6-False', 'FreeThrows0.4-True']",['WINorLOSS-True'],0.9973753280839897,1.0724035623932167
155,"['TeamPoints0.4-True', 'Opp.TotalFouls0.4-True']",['WINorLOSS-True'],0.9973614775725593,1.0723886699676868
156,"['TeamPoints0.4-True', 'FreeThrows.0.6-False']",['WINorLOSS-True'],0.9973614775725593,1.0723886699676868
157,['FreeThrowsAttempted0.6-True'],['WINorLOSS-True'],0.9973333333333333,1.0723584085590103
158,"['FreeThrows0.2-True', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],0.9973333333333333,1.0723584085590103
159,"['FreeThrowsAttempted0.2-True', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],0.9973333333333333,1.0723584085590103
160,"['FreeThrowsAttempted0.6-True', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],0.9973333333333333,1.0723584085590103
161,"['Opp.TotalFouls0.4-True', 'OpponentPoints0.6-False']",['WINorLOSS-True'],0.9973262032085563,1.0723507420657696
162,"['OpponentPoints0.6-False', 'Opp.FieldGoals.0.4-False']",['WINorLOSS-True'],0.9973190348525469,1.0723430344653262
163,"['Opp.FieldGoals.0.6-False', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-True'],0.9973045822102427,1.0723274946132197
164,"['TeamPoints0.4-True', 'Opp.3PointShotsAttempted0.4-True']",['WINorLOSS-True'],0.9972972972972972,1.072319661687766
165,"['FieldGoals.0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9972826086956521,1.0723038681261174
166,"['FreeThrowsAttempted0.6-True', 'Opp.TotalFouls0.2-True']",['WINorLOSS-True'],0.9972527472527474,1.072271760335953
167,"['TeamPoints0.4-True', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-True'],0.9972375690607734,1.0722554403542117
168,"['FreeThrowsAttempted0.6-True', 'FreeThrows0.4-True']",['WINorLOSS-True'],0.9972375690607734,1.0722554403542117
169,"['FreeThrowsAttempted0.2-True', 'Opp.FieldGoals0.4-False']",['WINorLOSS-True'],0.9972375690607734,1.0722554403542117
170,"['Opp.3PointShotsAttempted0.2-True', 'OpponentPoints0.4-False']",['WINorLOSS-True'],0.9972144846796657,1.0722306194349063
171,"['FieldGoalsAttempted0.6-False', 'TeamPoints0.4-True']",['WINorLOSS-True'],0.9971830985915493,1.072196872307062
172,"['TeamPoints0.6-True', 'Assists0.2-True']",['WINorLOSS-True'],0.9971751412429379,1.072188316361514
173,"['TeamPoints0.2-True', 'FreeThrows0.6-True']",['WINorLOSS-True'],0.9971428571428571,1.0721536036681474
174,"['FieldGoals0.4-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9971428571428571,1.0721536036681474
175,"['Opp.Blocks0.8-False', 'FreeThrows0.6-True']",['WINorLOSS-True'],0.9971346704871059,1.0721448011656747
176,"['X3PointShots.0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9971264367816092,1.0721359480741073
177,"['TeamPoints0.2-True', 'TotalRebounds0.6-True']",['WINorLOSS-True'],0.9971181556195967,1.072127043956076
178,"['TeamPoints0.6-True', 'FieldGoalsAttempted0.2-True']",['WINorLOSS-True'],0.9971181556195967,1.072127043956076
179,"['FreeThrows0.6-True', 'FieldGoalsAttempted0.8-False']",['WINorLOSS-True'],0.9971098265895953,1.0721180883691537
180,"['TeamPoints0.4-True', 'Opp.3PointShots0.4-True']",['WINorLOSS-True'],0.9971098265895953,1.0721180883691537
181,"['FreeThrows0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9971098265895953,1.0721180883691537
182,"['Opp.Assists0.6-False', 'OpponentPoints0.4-False']",['WINorLOSS-True'],0.997067448680352,1.0720725225529963
183,"['TeamPoints0.6-True', 'Opp.FreeThrowsAttempted0.2-True']",['WINorLOSS-True'],0.9970501474926253,1.0720539198717094
184,"['FreeThrowsAttempted0.6-True', 'FieldGoalsAttempted0.8-False']",['WINorLOSS-True'],0.9970501474926253,1.0720539198717094
185,"['Opp.TotalRebounds0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.997032640949555,1.0720350963870842
186,"['Opp.FreeThrowsAttempted0.6-False', 'OpponentPoints0.4-False']",['WINorLOSS-True'],0.9970238095238094,1.0720256006113578
187,"['Opp.Blocks0.8-False', 'FreeThrowsAttempted0.6-True']",['WINorLOSS-True'],0.9970238095238094,1.0720256006113578
188,"['FieldGoals.0.4-True', 'TotalRebounds0.4-True']",['WINorLOSS-True'],0.9970238095238094,1.0720256006113578
189,"['FreeThrows0.6-True', 'Opp.FieldGoals0.8-False']",['WINorLOSS-True'],0.9970238095238094,1.0720256006113578
190,"['TeamPoints0.2-True', 'Opp.FieldGoals.0.4-False']",['WINorLOSS-True'],0.996996996996997,1.071996771094063
191,"['FreeThrowsAttempted0.6-True', 'Opp.Assists0.8-False']",['WINorLOSS-True'],0.996996996996997,1.071996771094063
192,"['FreeThrows0.6-True', 'Opp.Steals0.8-False']",['WINorLOSS-True'],0.9969788519637461,1.071977261088401
193,"['FreeThrowsAttempted0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9969788519637461,1.071977261088401
194,"['FreeThrowsAttempted0.6-True', 'FreeThrows.0.8-False']",['WINorLOSS-True'],0.9969788519637461,1.071977261088401
195,"['FreeThrowsAttempted0.6-True', 'FieldGoals0.8-False']",['WINorLOSS-True'],0.9969696969696971,1.0719674174037264
196,"['TeamPoints0.6-True', 'Opp.Assists0.8-False']",['WINorLOSS-True'],0.9969696969696971,1.0719674174037264
197,"['FreeThrowsAttempted0.6-True', 'Opp.FieldGoals0.8-False']",['WINorLOSS-True'],0.9969604863221884,1.071957513879023
198,"['FreeThrows0.6-True', 'Opp.OffRebounds0.8-False']",['WINorLOSS-True'],0.9969512195121951,1.0719475499669742
199,"['OpponentPoints0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9969512195121951,1.0719475499669742
200,"['TeamPoints0.6-True', 'FreeThrows.0.2-True']",['WINorLOSS-True'],0.9969418960244649,1.0719375251135672
201,"['Opp.3PointShots0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9969418960244649,1.0719375251135672
202,"['FreeThrowsAttempted0.6-True', 'Opp.Steals0.8-False']",['WINorLOSS-True'],0.9969325153374232,1.0719274387579918
203,"['Opp.3PointShotsAttempted0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9969325153374232,1.0719274387579918
204,"['TeamPoints0.4-True', 'Opp.Assists0.4-True']",['WINorLOSS-True'],0.9969230769230769,1.071917290332536
205,"['TeamPoints0.6-True', 'Opp.FreeThrows.0.8-False']",['WINorLOSS-True'],0.9969135802469137,1.071907079262479
206,"['FreeThrowsAttempted0.6-True', 'Opp.OffRebounds0.8-False']",['WINorLOSS-True'],0.9969135802469137,1.071907079262479
207,"['TeamPoints0.6-True', 'Opp.TotalFouls0.2-True']",['WINorLOSS-True'],0.9969135802469137,1.071907079262479
208,"['Opp.FieldGoals.0.8-False', 'FreeThrows0.6-True']",['WINorLOSS-True'],0.9969040247678018,1.0718968049659816
209,"['Opp.Turnovers0.2-True', 'FieldGoals.0.6-True']",['WINorLOSS-True'],0.9968847352024922,1.0718760643300618
210,"['Opp.Turnovers0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9968847352024922,1.0718760643300618
211,"['FreeThrowsAttempted0.6-True', 'FieldGoals.0.2-True']",['WINorLOSS-True'],0.9968847352024922,1.0718760643300618
212,"['FreeThrowsAttempted0.6-True', 'Assists0.8-False']",['WINorLOSS-True'],0.9968847352024922,1.0718760643300618
213,"['FreeThrowsAttempted0.6-True', 'Opp.TotalRebounds0.8-False']",['WINorLOSS-True'],0.9968750000000002,1.0718655967903714
214,"['Opp.TotalFouls0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9968750000000002,1.0718655967903714
215,"['Opp.FieldGoalsAttempted0.2-True', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9968750000000002,1.0718655967903714
216,"['FreeThrowsAttempted0.6-True', 'X3PointShots0.8-False']",['WINorLOSS-True'],0.9968652037617555,1.0718550636234723
217,"['FreeThrowsAttempted0.6-True', 'Opp.TotalFouls0.4-True']",['WINorLOSS-True'],0.9968553459119496,1.0718444642102407
218,"['TeamPoints0.6-True', 'Opp.3PointShots.0.8-False']",['WINorLOSS-True'],0.9968553459119496,1.0718444642102407
219,"['TeamPoints0.6-True', 'Opp.FreeThrows0.2-True']",['WINorLOSS-True'],0.9968553459119496,1.0718444642102407
220,"['OpponentPoints0.4-False', 'TotalRebounds0.4-True']",['WINorLOSS-True'],0.9968553459119496,1.0718444642102407
221,"['FreeThrowsAttempted0.6-True', 'Opp.FreeThrowsAttempted0.2-True']",['WINorLOSS-True'],0.996845425867508,1.0718337979237398
222,"['OpponentPoints0.4-False', 'Opp.Steals0.6-False']",['WINorLOSS-True'],0.996845425867508,1.0718337979237398
223,"['TeamPoints0.6-True', 'TotalFouls0.8-False']",['WINorLOSS-True'],0.996845425867508,1.0718337979237398
224,"['FreeThrows.0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9968354430379747,1.0718230641290962
225,"['TeamPoints0.6-True', 'TotalFouls0.2-True']",['WINorLOSS-True'],0.9968354430379747,1.0718230641290962
226,"['Opp.Turnovers0.8-False', 'TeamPoints0.6-True']",['WINorLOSS-True'],0.9968253968253967,1.0718122621833754
