,lhs,rhs,confidence,lift
39,"['3P-True', 'TOV-True']",['WINorLOSS-True'],1.0,1.0
40,"['3P-True', 'PF-True']",['WINorLOSS-True'],1.0,1.0
41,"['3P-True', 'Opp.FG-True']",['WINorLOSS-True'],1.0,1.0
42,"['3P-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
43,"['3P-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
44,"['3P-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
45,"['3P-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
46,"['3P-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
47,"['3P-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
48,"['3P-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
49,"['3P-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
50,"['3P-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
51,"['3P-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
52,"['3P-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
53,"['3P-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
54,"['3P-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
55,"['3P-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
56,"['3P-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
57,"['3P-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
58,"['3P-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
59,"['3P-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
60,"['3P-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
61,"['3P-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
62,"['3P-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
63,"['3P-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
64,"['3P-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
65,"['3P-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
66,"['3P-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
67,"['3P-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
68,"['3P-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
69,"['3P-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
70,"['3P-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
71,"['3P-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
72,"['3P-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
73,"['STL-True', 'BLK-True']",['WINorLOSS-True'],1.0,1.0
74,"['STL-True', 'TOV-True']",['WINorLOSS-True'],1.0,1.0
75,"['STL-True', 'PF-True']",['WINorLOSS-True'],1.0,1.0
76,"['STL-True', 'Opp.FG-True']",['WINorLOSS-True'],1.0,1.0
77,"['STL-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
78,"['STL-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
79,"['STL-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
80,"['STL-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
81,"['STL-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
82,"['STL-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
83,"['STL-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
84,"['STL-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
85,"['STL-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
86,"['STL-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
87,"['STL-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
88,"['STL-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
89,"['STL-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
90,"['STL-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
91,"['STL-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
92,"['STL-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
93,"['STL-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
94,"['STL-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
95,"['STL-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
96,"['STL-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
97,"['STL-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
98,"['STL-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
99,"['STL-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
100,"['STL-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
101,"['STL-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
102,"['STL-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
103,"['STL-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
104,"['STL-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
105,"['STL-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
106,"['STL-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
107,"['STL-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
108,"['BLK-True', 'TOV-True']",['WINorLOSS-True'],1.0,1.0
109,"['BLK-True', 'PF-True']",['WINorLOSS-True'],1.0,1.0
110,"['BLK-True', 'Opp.FG-True']",['WINorLOSS-True'],1.0,1.0
111,"['BLK-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
112,"['BLK-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
113,"['BLK-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
114,"['BLK-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
115,"['BLK-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
116,"['BLK-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
117,"['BLK-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
118,"['BLK-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
119,"['BLK-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
120,"['BLK-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
121,"['BLK-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
122,"['BLK-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
123,"['BLK-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
124,"['BLK-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
125,"['BLK-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
126,"['BLK-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
127,"['BLK-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
128,"['BLK-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
129,"['BLK-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
130,"['BLK-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
131,"['BLK-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
132,"['BLK-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
133,"['BLK-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
134,"['BLK-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
135,"['BLK-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
136,"['BLK-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
137,"['BLK-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
138,"['BLK-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
139,"['BLK-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
140,"['BLK-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
141,"['BLK-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
142,"['TOV-True', 'PF-True']",['WINorLOSS-True'],1.0,1.0
143,"['TOV-True', 'Opp.FG-True']",['WINorLOSS-True'],1.0,1.0
144,"['TOV-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
145,"['TOV-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
146,"['TOV-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
147,"['TOV-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
148,"['TOV-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
149,"['TOV-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
150,"['TOV-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
151,"['TOV-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
152,"['TOV-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
153,"['TOV-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
154,"['TOV-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
155,"['TOV-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
156,"['TOV-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
157,"['TOV-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
158,"['TOV-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
159,"['TOV-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
160,"['TOV-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
161,"['TOV-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
162,"['TOV-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
163,"['TOV-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
164,"['TOV-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
165,"['TOV-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
166,"['TOV-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
167,"['TOV-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
168,"['TOV-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
169,"['TOV-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
170,"['TOV-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
171,"['TOV-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
172,"['TOV-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
173,"['TOV-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
174,"['TOV-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
175,"['PF-True', 'Opp.FG-True']",['WINorLOSS-True'],1.0,1.0
176,"['PF-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
177,"['PF-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
178,"['PF-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
179,"['PF-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
180,"['PF-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
181,"['PF-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
182,"['PF-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
183,"['PF-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
184,"['PF-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
185,"['PF-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
186,"['PF-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
187,"['PF-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
188,"['PF-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
189,"['PF-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
190,"['PF-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
191,"['PF-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
192,"['PF-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
193,"['PF-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
194,"['PF-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
195,"['PF-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
196,"['PF-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
197,"['PF-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
198,"['PF-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
199,"['PF-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
200,"['PF-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
201,"['PF-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
202,"['PF-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
203,"['PF-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
204,"['PF-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
205,"['PF-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
206,"['PF-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
207,"['Opp.FG-True', 'Opp.FGA-True']",['WINorLOSS-True'],1.0,1.0
208,"['Opp.FG-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
209,"['Opp.FG-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
210,"['Opp.FG-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
211,"['Opp.FG-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
212,"['Opp.FG-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
213,"['Opp.FG-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
214,"['Opp.FG-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
215,"['Opp.FG-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
216,"['Opp.FG-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
217,"['Opp.FG-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
218,"['Opp.FG-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
219,"['Opp.FG-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
220,"['Opp.FG-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
221,"['Opp.FG-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
222,"['Opp.FG-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
223,"['Opp.FG-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
224,"['Opp.FG-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
225,"['Opp.FG-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
226,"['Opp.FG-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
227,"['Opp.FG-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
228,"['Opp.FG-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
229,"['Opp.FG-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
230,"['Opp.FG-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
231,"['Opp.FG-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
232,"['Opp.FG-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
233,"['Opp.FG-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
234,"['Opp.FG-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
235,"['Opp.FG-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
236,"['Opp.FG-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
237,"['Opp.FG-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
238,"['Opp.FGA-True', 'Opp.FG%-True']",['WINorLOSS-True'],1.0,1.0
239,"['Opp.FGA-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
240,"['Opp.FGA-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
241,"['Opp.FGA-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
242,"['Opp.FGA-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
243,"['Opp.FGA-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
244,"['Opp.FGA-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
245,"['Opp.FGA-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
246,"['Opp.FGA-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
247,"['Opp.FGA-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
248,"['Opp.FGA-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
249,"['Opp.FGA-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
250,"['Opp.FGA-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
251,"['Opp.FGA-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
252,"['Opp.FGA-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
253,"['Opp.FGA-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
254,"['Opp.FGA-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
255,"['Opp.FGA-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
256,"['Opp.FGA-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
257,"['Opp.FGA-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
258,"['Opp.FGA-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
259,"['Opp.FGA-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
260,"['Opp.FGA-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
261,"['Opp.FGA-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
262,"['Opp.FGA-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
263,"['Opp.FGA-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
264,"['Opp.FGA-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
265,"['Opp.FGA-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
266,"['Opp.FGA-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
267,"['Opp.FGA-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
268,"['Opp.FG%-True', 'Opp.3P-True']",['WINorLOSS-True'],1.0,1.0
269,"['Opp.FG%-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
270,"['Opp.FG%-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
271,"['Opp.FG%-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
272,"['Opp.FG%-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
273,"['Opp.FG%-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
274,"['Opp.FG%-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
275,"['Opp.FG%-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
276,"['Opp.FG%-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
277,"['Opp.FG%-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
278,"['Opp.FG%-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
279,"['Opp.FG%-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
280,"['Opp.FG%-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
281,"['Opp.FG%-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
282,"['Opp.FG%-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
283,"['Opp.FG%-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
284,"['Opp.FG%-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
285,"['Opp.FG%-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
286,"['Opp.FG%-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
287,"['Opp.FG%-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
288,"['Opp.FG%-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
289,"['Opp.FG%-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
290,"['Opp.FG%-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
291,"['Opp.FG%-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
292,"['Opp.FG%-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
293,"['Opp.FG%-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
294,"['Opp.FG%-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
295,"['Opp.FG%-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
296,"['Opp.FG%-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
297,"['Opp.3P-True', 'Opp.3PA-True']",['WINorLOSS-True'],1.0,1.0
298,"['Opp.3P-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
299,"['Opp.3P-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
300,"['Opp.3P-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
301,"['Opp.3P-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
302,"['Opp.3P-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
303,"['Opp.3P-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
304,"['Opp.3P-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
305,"['Opp.3P-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
306,"['Opp.3P-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
307,"['Opp.3P-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
308,"['Opp.3P-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
309,"['Opp.3P-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
310,"['Opp.3P-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
311,"['Opp.3P-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
312,"['Opp.3P-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
313,"['Opp.3P-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
314,"['Opp.3P-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
315,"['Opp.3P-True', 'is_regular-True']",['WINorLOSS-True'],1.0,1.0
316,"['Opp.3P-True', 'opponen-True']",['WINorLOSS-True'],1.0,1.0
317,"['Opp.3P-True', 'team_name-False']",['WINorLOSS-True'],1.0,1.0
318,"['Opp.3P-True', 'team_name-True']",['WINorLOSS-True'],1.0,1.0
319,"['Opp.3P-True', 'FT-True']",['WINorLOSS-True'],1.0,1.0
320,"['Opp.3P-True', 'FTA-True']",['WINorLOSS-True'],1.0,1.0
321,"['Opp.3P-True', 'FT%-True']",['WINorLOSS-True'],1.0,1.0
322,"['Opp.3P-True', 'ORB-True']",['WINorLOSS-True'],1.0,1.0
323,"['Opp.3P-True', 'TRB-True']",['WINorLOSS-True'],1.0,1.0
324,"['Opp.3P-True', 'AST-True']",['WINorLOSS-True'],1.0,1.0
325,"['Opp.3PA-True', 'Opp.3P%-True']",['WINorLOSS-True'],1.0,1.0
326,"['Opp.3PA-True', '3PA-True']",['WINorLOSS-True'],1.0,1.0
327,"['Opp.3PA-True', 'Opp.FT-True']",['WINorLOSS-True'],1.0,1.0
328,"['Opp.3PA-True', 'Opp.FTA-True']",['WINorLOSS-True'],1.0,1.0
329,"['Opp.3PA-True', 'Opp.FT%-True']",['WINorLOSS-True'],1.0,1.0
330,"['Opp.3PA-True', 'Opp.ORB-True']",['WINorLOSS-True'],1.0,1.0
331,"['Opp.3PA-True', 'Opp.TRB-True']",['WINorLOSS-True'],1.0,1.0
332,"['Opp.3PA-True', 'Opp.AST-True']",['WINorLOSS-True'],1.0,1.0
333,"['Opp.3PA-True', 'Opp.STL-True']",['WINorLOSS-True'],1.0,1.0
334,"['Opp.3PA-True', 'Opp.BLK-True']",['WINorLOSS-True'],1.0,1.0
335,"['Opp.3PA-True', 'Opp.TOV-True']",['WINorLOSS-True'],1.0,1.0
336,"['Opp.3PA-True', 'Opp.PF-True']",['WINorLOSS-True'],1.0,1.0
337,"['Opp.3PA-True', '3P%-True']",['WINorLOSS-True'],1.0,1.0
338,"['Opp.3PA-True', 'DRB-True']",['WINorLOSS-True'],1.0,1.0
339,"['Opp.3PA-True', 'Opp.DRB-True']",['WINorLOSS-True'],1.0,1.0
340,"['Opp.3PA-True', 'datetime-True']",['WINorLOSS-True'],1.0,1.0
341,"['Opp.3PA-True', 'home-True']",['WINorLOSS-True'],1.0,1.0
