,lhs,rhs,confidence,lift
0,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrows0.4-False']",['WINorLOSS-False'],0.7740384615384616,1.8874948580830935
1,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrows0.4-False']",['WINorLOSS-False'],0.7740384615384616,1.8874948580830935
2,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7740384615384616,1.8874948580830935
3,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.4-False', 'Opp.FreeThrows0.6-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7688679245283019,1.8748864897588537
4,"['OpponentPoints0.4-False', 'Opp.FreeThrows0.4-False']",['WINorLOSS-False'],0.7522935779816514,1.834469901388412
5,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FreeThrows0.4-False']",['WINorLOSS-False'],0.7522935779816514,1.834469901388412
6,"['OpponentPoints0.4-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7522935779816514,1.834469901388412
7,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7522935779816514,1.834469901388412
8,"['OpponentPoints0.4-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7511737089201878,1.8317390976877306
9,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7511737089201878,1.8317390976877306
10,"['OpponentPoints0.4-False', 'Opp.FreeThrows0.4-False', 'Opp.FreeThrows0.6-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7511737089201878,1.8317390976877306
11,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.4-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7455357142857143,1.817990832696715
12,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FieldGoals0.4-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7455357142857143,1.817990832696715
13,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.4-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7455357142857143,1.817990832696715
14,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.4-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7432432432432432,1.8124006359300477
15,"['OpponentPoints0.4-False', 'OpponentPoints0.6-False', 'Opp.FieldGoals0.4-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7432432432432432,1.8124006359300477
16,"['OpponentPoints0.4-False', 'Opp.FieldGoals0.4-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7432432432432432,1.8124006359300477
17,"['OpponentPoints0.4-False', 'OffRebounds0.6-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrowsAttempted0.6-False']",['WINorLOSS-False'],0.7377777777777778,1.7990730837789664
18,"['OpponentPoints0.4-False', 'Opp.FreeThrows0.6-False', 'Opp.FreeThrowsAttempted0.6-False', 'Opp.Assists0.6-False']",['WINorLOSS-False'],0.7351598173515982,1.792689180279833
19,"['OpponentPoints0.4-False', 'OffRebounds0.6-False', 'Opp.FieldGoals0.6-False', 'Opp.FreeThrows0.6-False']",['WINorLOSS-False'],0.7347826086956522,1.7917693559637293
