,items_base,items_add,confidence,lift
51,"['TeamPoints0.4-False', 'Opp.FieldGoals.0.4-True']",['WINorLOSS-False'],0.9926739926739927,1.2414319647098746
52,"['Opp.FieldGoals.0.6-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9924528301886792,1.2411553802715907
53,"['Opp.FieldGoals0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9923664122137404,1.2410473064858298
54,"['OffRebounds0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.992248062015504,1.2408992984588192
55,"['TeamPoints0.4-False', 'Opp.FreeThrowsAttempted0.4-True']",['WINorLOSS-False'],0.9922178988326847,1.2408615765686664
56,"['TeamPoints0.4-False', 'Opp.FieldGoals0.4-True']",['WINorLOSS-False'],0.9921259842519685,1.2407466287616662
57,"['FieldGoalsAttempted0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.992094861660079,1.240707707040455
58,"['Assists0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9919028340080972,1.2404675584448057
59,"['TeamPoints0.4-False', 'Opp.TotalRebounds0.6-True']",['WINorLOSS-False'],0.9918699186991871,1.24042639476276
60,"['TeamPoints0.6-False', 'Opp.FieldGoals.0.6-True']",['WINorLOSS-False'],0.9918699186991871,1.24042639476276
61,"['OpponentPoints0.6-True', 'Opp.FieldGoals0.4-True']",['WINorLOSS-False'],0.9917808219178081,1.240314970878209
62,"['TeamPoints0.4-False', 'TotalFouls0.4-True']",['WINorLOSS-False'],0.9916666666666666,1.2401722090261282
63,"['TotalRebounds0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9915492957746479,1.2400254257134256
64,"['OpponentPoints0.6-True', 'Opp.3PointShots.0.2-True']",['WINorLOSS-False'],0.9915254237288136,1.2399955714803335
65,"['OpponentPoints0.6-True', 'Opp.FreeThrowsAttempted0.2-True']",['WINorLOSS-False'],0.9914040114613181,1.239843734048418
66,"['TeamPoints0.6-False', 'Opp.FreeThrowsAttempted0.4-True']",['WINorLOSS-False'],0.9914040114613181,1.239843734048418
67,"['Opp.FieldGoals.0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9912280701754386,1.2396237029628705
68,"['OpponentPoints0.6-True', 'Opp.Assists0.2-True']",['WINorLOSS-False'],0.9912023460410557,1.2395915325192777
69,"['Opp.3PointShotsAttempted0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9911504424778761,1.2395266222437098
70,"['Steals0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9910979228486647,1.2394609415197673
71,"['FieldGoalsAttempted0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9910313901345291,1.2393777361183602
72,"['TeamPoints0.6-False', 'Opp.FieldGoals0.6-True']",['WINorLOSS-False'],0.9910313901345291,1.2393777361183602
73,"['Opp.3PointShotsAttempted0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9910313901345291,1.2393777361183602
74,"['OpponentPoints0.6-True', 'Opp.Steals0.8-False']",['WINorLOSS-False'],0.9910179640718563,1.2393609455672978
75,"['Turnovers0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9909638554216867,1.2392932776235583
76,"['Opp.TotalRebounds0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9909365558912386,1.2392591369993757
77,"['OpponentPoints0.6-True', 'TotalRebounds0.4-False']",['WINorLOSS-False'],0.990909090909091,1.2392247894623194
78,"['X3PointShots.0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9908675799086757,1.2391728760615623
79,"['OpponentPoints0.6-True', 'FieldGoalsAttempted0.2-True']",['WINorLOSS-False'],0.9908536585365854,1.2391554660796016
80,"['Blocks0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9907834101382489,1.23906761386648
81,"['FieldGoalsAttempted0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.990625,1.2388695071258908
82,"['X3PointShots0.6-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.990625,1.2388695071258908
83,"['X3PointShotsAttempted0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9905660377358491,1.2387957692824811
