,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
914,MEM,9,2014-11-13,Home,SAC,W,0.5032606125281632,0.6259935373143712,-0.004150061325991241,-1.1053810461511189,0.8230390412183921,-0.9030021771629049,-2.3371473716426068,3.1348241845150446,1.553106152701289,1.4532781833823294,0.2971262616914036,-0.6258862809558161,-2.206392363670763,0.16774308861326512,0.41466554865273997,-0.3947886866154317,-1.1765728503107171,1.2390687675103857,-0.23774487259708627,-1.1114139059994608,0.5634340495215232,-0.558695155015792,-1.7796169801952224,1.940023092400654,2.0126179577013863,1.5981480864118385,0.86583799454541,0.7398434237809269,0.16148940454474708,-1.987383915220946,-0.589310376969897,0.15266865525342044,0.06650838325307429,1.289350583337282
1014,MEM,10,2014-11-15,Home,DET,W,-0.8264703785844124,-1.176644019323586,-1.3918016347932027,0.1595112611563955,-1.6186128320242616,-1.4604039351004863,-1.494386846254593,-0.9357152532581025,1.553106152701289,1.3189782460750217,0.5310193770325682,1.9973018119844805,1.39939247917232,-0.9938276305665572,-0.9301956902210111,-0.3947886866154317,-1.4359946672654869,-0.40190521261104045,-0.8401679317443795,-0.41151676060762316,-0.6577126520344833,0.2736799825670373,0.0553117993586597,0.36375289020855983,-1.168369897331594,-0.7279074237591526,-1.635717782999135,-0.31302508298085213,0.005086280458102096,-1.3887474264011024,-1.268885451314651,0.5611133446752954,-1.2217642372395472,0.3679511323740042
1118,MEM,11,2014-11-17,Home,HOU,W,1.168126108084451,-0.7669536655422321,1.3835015121412202,0.1595112611563955,1.3514562376664296,-0.6243012981941143,-1.213466671125255,0.539855292934663,0.3887836472804705,-0.15832106430536283,1.417864106034488,-0.10124866236775674,-0.9522063313775166,0.7485284482031763,2.095742097244929,-0.011150460633222819,-0.9171510333559476,-0.16748035830797955,-0.8401679317443795,-0.9714344769210932,-0.2691659742666627,-0.28123677582151557,1.184498740622587,-1.1816100531170226,0.003572996627925087,-0.18060024489539,0.4599251702645978,-0.049807956290407386,-1.2461387122350578,0.40716204005842865,-0.589310376969897,-0.25577603416845457,1.8700900519427444,-0.32309845584845426
1314,MEM,13,2014-11-21,Home,BOS,W,1.001909734195379,-0.1933871702483366,1.7799733902747092,0.8622292096605703,1.2056859765773158,-0.3456004192253236,-1.3539267586899242,1.4353739692447556,-0.775538858140348,-1.2327205627638242,1.6127750354854593,-0.3635674716617864,0.9290727170623526,1.5229089276563912,-1.2664109999394488,-0.3947886866154317,0.1205362344631308,-0.8707549212171622,-0.03693718621465515,0.4283598138625818,-0.3431748652700571,-0.003778396627239144,0.19646016701665062,-0.1719729301443086,-0.33126783021765177,-0.18060024489539,-0.4462988095251249,-0.31302508298085213,-0.7769293399751229,0.008071047511866205,-0.24952283979751996,0.9695580340971703,-0.4488006649439743,-1.4748477695525517
1414,MEM,14,2014-11-23,Home,LAC,W,0.1708278647500193,-0.9308298070547737,0.5905577558742423,0.018967671455560563,0.6043836495847215,-0.6243012981941143,-0.6516263208665792,-0.2640762460255332,-0.2765434986742829,-0.024021126998055132,-0.6579372926183562,0.4233889562203026,1.2426192251356643,-0.6066373908399498,-1.6026263096578868,-0.7784269125976405,0.8988016853274396,0.3013693502981422,-1.241783304509242,-1.1114139059994608,-0.6392104292836347,-0.558695155015792,-0.08583656829933123,-0.7180011701193476,0.5058342368962904,0.7771873181161946,-0.4462988095251249,-1.3658935897426312,-1.7153480844949929,-1.5882929226743836,0.7698397717196112,-1.4811101024340794,-0.9641097131410229,1.5197004460781016
1914,MEM,19,2014-12-05,Home,SAS,L,-0.32782125691719655,0.3801793250455589,-0.40062193945948027,-0.6837502770486141,0.039523887864406526,-1.1817030561316957,-1.9157671089486,0.5907370359068272,0.7214472202578472,0.3788786849238679,0.8038946782639281,-0.8882050902498457,-1.1089795854141724,-0.8002325107032535,-1.2664109999394488,0.756125991331195,-0.9171510333559476,-0.16748035830797955,0.36467818655020706,-0.1315579024508882,0.4709229357672802,1.3835134993441431,-0.08583656829933123,2.166676324088406,-0.6661086570632286,-0.8647342184750934,0.4882446696330256,0.47662629709048215,0.16148940454474708,0.6067075363317098,-0.929097914142274,1.3780027235190453,0.06650838325307429,0.3679511323740042
2014,MEM,20,2014-12-07,Home,MIA,W,-0.16160488302812462,-1.2585820900798568,0.7887936949409867,-1.6675554049544588,2.3354055000179454,-0.3456004192253236,-1.775307021383931,2.6056540576045353,-1.4408660040951013,-1.6356203746857474,0.5310193770325682,-0.8882050902498457,-0.9522063313775166,0.16774308861326512,-0.25776507078413563,-0.3947886866154317,-0.3983073994464084,-1.339604629823284,0.16387050016777596,-0.6914756187643581,0.6929496087774635,-1.113611913404345,-1.3561718772212497,-0.37802132258771975,-2.1728923778683242,-1.9593485762026186,-2.4664230978063797,-0.049807956290407386,-2.028154332668283,-0.191474448761415,0.7698397717196112,-1.0726654130122044,-0.7064551890424986,-1.9355474950341907
2118,MEM,21,2014-12-09,Home,DAL,W,0.7525851733617711,0.21630318353301733,0.3923218168074978,0.018967671455560563,0.38572825795105076,-0.6243012981941143,-1.634846933819262,1.4353739692447556,1.2204425797239122,0.7817784968457909,0.9598234218247053,0.4233889562203026,-0.48188656926754936,-0.6066373908399498,0.7508808583711777,-1.5457033645620584,-2.2142601181297956,-0.6363300669141013,-0.03693718621465515,0.008421526627479317,-0.0656415240073281,2.4933470161212488,2.031388946570533,1.0334101656496455,-1.0009494839088056,-1.1383878079069747,0.23336917531716714,0.47662629709048215,0.005086280458102096,-0.5905654413079775,-1.268885451314651,0.9695580340971703,0.5818174314501229,0.3679511323740042
2216,MEM,22,2014-12-12,Home,CHO,W,0.6694769864172352,0.3801793250455589,-0.004150061325991241,0.018967671455560563,-0.033361242680150366,-0.9030021771629049,-1.775307021383931,1.0486727226563068,1.8857697256786656,1.99047793261156,-0.004985678957602078,-0.8882050902498457,0.4587529549523853,-0.4130422709766461,-0.25776507078413563,1.5234024432956126,1.6770671361917484,0.5357942046012031,0.5654858729326382,1.8281541046462568,-0.6022059837819375,-0.8361535342100684,-1.2150235095632587,0.034075462299101994,0.33841382347350196,0.640360523400254,-0.5406971407532211,0.7398434237809269,0.9435050249779721,-1.1892019301278212,0.09026469737485707,2.6033367917846704,0.06650838325307429,1.9804001715597406
2414,MEM,24,2014-12-16,Home,GSW,W,0.004611490860947343,-0.35726331176087817,0.5905577558742423,1.002772799361405,-0.06980380795242881,-1.1817030561316957,-1.634846933819262,-0.01984387975914473,-0.2765434986742829,-0.5612208762272859,0.7649124923737338,-0.10124866236775674,0.6155262089890411,0.16774308861326512,0.41466554865273997,-0.3947886866154317,-0.3983073994464084,-0.8707549212171622,0.16387050016777596,1.4082158174111543,-0.7317215430378776,-0.003778396627239144,0.7610536376486143,-0.6149769738976426,-1.0009494839088056,-1.412041397338856,1.4699873144052251,1.2662776771618165,0.9435050249779721,-0.7901109375812587,0.4300522345472341,2.6033367917846704,0.06650838325307429,-0.32309845584845426
2614,MEM,26,2014-12-19,Home,CHI,L,-0.6602540046953405,0.05242704202047576,-0.40062193945948027,1.2838599787630751,-1.2177446140291988,-2.0178056930380674,-1.775307021383931,-2.085642644429017,0.5551154337691588,0.11027881030925255,1.0865155259678367,0.9480265748083618,0.14520644687907375,-2.15539834974638,-1.2664109999394488,0.37248776534898603,-2.4736819350845654,1.2390687675103857,-1.241783304509242,-1.6713316223129306,-0.2321615287649655,0.2736799825670373,0.0553117993586597,0.36375289020855983,2.0126179577013863,1.461321291695898,1.11127365573846,-0.5762422096712969,1.256311273151262,-0.9896564338545399,-1.9484605256594052,-0.6642207235903296,-1.2217642372395472,-0.5534483185892737
2814,MEM,28,2014-12-22,Home,UTA,L,-1.1589031263625564,-0.43920138251714896,-0.20238600039273574,0.1595112611563955,-0.34312304749451716,-0.6243012981941143,-0.3707061457372413,-0.5591903552640867,-1.6071977905837898,-1.9042202493003626,1.2229531765835167,-1.412842708837905,-1.5792993475241397,-0.21944715111334234,-1.2664109999394488,-0.7784269125976405,-2.4736819350845654,-0.40190521261104045,-0.8401679317443795,-1.3913727641561957,0.04537181249776349,-0.003778396627239144,-0.9327267742472768,1.2806682365817383,0.5058342368962904,0.640360523400254,-0.1914233152092654,-0.049807956290407386,0.9435050249779721,-0.3910199450346962,-2.6280356000041594,0.15266865525342044,-0.7064551890424986,-1.2444979068117321
2914,MEM,29,2014-12-26,Home,HOU,L,0.5032606125281632,1.1995600326082667,0.7887936949409867,2.6892958757714243,-0.8715402439425546,-0.6243012981941143,-0.23024605817257238,-0.6813065383972812,0.05612007430309381,-0.024021126998055132,0.1899252504933693,1.2103453841023915,-0.011566807157582034,1.5229089276563912,0.07845023893430217,-0.3947886866154317,-1.954838301175026,0.770219058904264,0.5654858729326382,0.8482981010976843,0.008367366996066288,1.3835134993441431,1.184498740622587,0.6419182200071644,0.6732546503190788,0.7771873181161946,-0.10646481710397888,0.7398434237809269,1.725520645411197,0.6067075363317098,-1.9484605256594052,0.9695580340971703,0.06650838325307429,0.5983009951148237
3118,MEM,31,2014-12-30,Home,SAS,W,-0.8264703785844124,-1.2585820900798568,-0.7970938175929693,-1.8080989946552937,0.4586133884956076,-0.6243012981941143,-1.494386846254593,1.099554465628471,0.05612007430309381,-0.15832106430536283,0.5310193770325682,-0.8882050902498457,-0.7954330773408609,0.36133820847656883,0.7508808583711777,-0.011150460633222819,1.6770671361917484,-0.40190521261104045,-0.6393602453619485,-0.9714344769210932,-0.028637078505630912,-1.113611913404345,-0.509281671273304,-1.2640294100943867,-0.833529070486017,-0.7279074237591526,-0.5218174745076017,-0.049807956290407386,-0.9333324640617678,-0.9896564338545399,0.4300522345472341,-0.25577603416845457,0.5818174314501229,-0.5534483185892737
3414,MEM,34,2015-01-05,Home,NYK,W,0.004611490860947343,-1.58633437310494,0.7887936949409867,-0.40266309764694425,1.1510221286688982,-0.6243012981941143,-1.494386846254593,1.099554465628471,-0.9418706446290362,-0.5612208762272859,-1.2816522668614636,0.16107014692627292,0.14520644687907375,0.36133820847656883,2.095742097244929,-0.011150460633222819,0.8988016853274396,-1.105179775520223,-1.0409756181268106,-1.2513933350778281,-0.3061704197683599,-0.28123677582151557,0.0553117993586597,-0.42953342069857253,-1.3357903107543823,-1.2752146026229152,-0.6539751382269363,-0.8394593363617417,-0.9333324640617678,0.6067075363317098,0.4300522345472341,0.15266865525342044,1.6124355278442202,-0.7837981813300932
3714,MEM,37,2015-01-11,Home,PHO,W,1.417450668918059,0.6259935373143712,1.7799733902747092,2.1271215169680846,0.3492856926787723,-0.06689954025653293,-0.6516263208665792,0.7128532190400219,-0.11021171218559453,0.11027881030925255,-0.5409907349477734,0.16107014692627292,1.5561657332089758,0.16774308861326512,-0.25776507078413563,1.1397642173134037,2.7147544040108267,1.2390687675103857,0.7662935593150693,2.1081129628029918,-0.5652015382802403,-0.28123677582151557,1.325647108280578,-1.2434245708500458,0.1709934100507135,0.0930533445364913,0.2050496759487383,-0.31302508298085213,0.4742956527180371,-0.3910199450346962,2.1289899204091194,0.9695580340971703,1.6124355278442202,1.5197004460781016
4014,MEM,40,2015-01-17,Home,POR,W,-0.2447130699726606,-0.35726331176087817,-0.004150061325991241,-1.1053810461511189,0.8230390412183921,-0.3456004192253236,-1.494386846254593,1.7711934728610403,-0.2765434986742829,0.11027881030925255,-0.9405581403222637,0.16107014692627292,0.9290727170623526,-0.4130422709766461,-1.2664109999394488,-0.3947886866154317,0.1205362344631308,-0.40190521261104045,-0.4385525589795174,1.1282569592544194,-1.1757748890582431,1.1060551201498667,1.4667954759385688,0.11649481927646646,-0.6661086570632286,-1.001561013191034,0.9979956582647446,1.2662776771618165,-0.46412309180183287,-0.3910199450346962,-0.24952283979751996,0.15266865525342044,-1.7370732854365958,0.3679511323740042
4118,MEM,41,2015-01-19,Home,DAL,L,-0.8264703785844124,0.05242704202047576,-0.5988578785262247,0.018967671455560563,-0.6711061349450231,-1.7391048140692769,-0.5111662333019102,-2.2688169191288083,0.3887836472804705,-0.15832106430536283,1.417864106034488,-0.3635674716617864,-0.3251133152308936,-1.187422750429861,0.07845023893430217,-0.3947886866154317,-0.1388855824916388,0.770219058904264,-0.8401679317443795,-1.2513933350778281,-0.0656415240073281,0.2736799825670373,-0.08583656829933123,0.5182891845411182,1.3429363040102325,1.461321291695898,-0.030946152121501997,0.47662629709048215,-0.1513168436285429,-0.9896564338545399,-0.589310376969897,-0.6642207235903296,-0.19114614084545,0.3679511323740042
4216,MEM,42,2015-01-21,Home,TOR,W,-1.0757949394180204,-1.3405201608361277,-0.9953297566597138,-1.5270118152536238,-0.033361242680150366,-2.2965065720068583,-2.6180675467719445,-2.1975824789677785,0.8877790067465355,0.7817784968457909,0.287380715218855,-0.3635674716617864,0.14520644687907375,-1.5746129901564685,-0.5939803805025734,1.1397642173134037,-0.1388855824916388,1.0046439132073248,-2.2458217364213975,0.008421526627479317,-2.4524282588667954,-1.113611913404345,0.3376085346746415,-1.7585455519585733,1.6777771308558094,1.3244944969799572,0.7808794964401236,2.845580437304485,1.099908149064617,-1.5882929226743836,-0.589310376969897,0.5611133446752954,0.06650838325307429,1.0590007205964627
4314,MEM,43,2015-01-24,Home,PHI,W,-0.32782125691719655,-1.58633437310494,-0.40062193945948027,-0.824293866749449,0.13063030104510265,-0.9030021771629049,-1.634846933819262,0.7128532190400219,0.5551154337691588,0.24457874761656023,0.7454213994286367,-0.3635674716617864,0.4587529549523853,0.16774308861326512,0.7508808583711777,0.756125991331195,1.1582235022822092,0.06694449599508133,-1.442590990891673,-0.5514961896859907,-1.2497837800616374,-0.003778396627239144,-0.22698493595732214,0.2607286939868543,-0.833529070486017,-0.04377345017944936,-2.0416306072799473,1.2662776771618165,0.787101900891327,-0.7901109375812587,-0.24952283979751996,-1.0726654130122044,2.385399100139793,-0.32309845584845426
4414,MEM,44,2015-01-26,Home,ORL,W,-0.16160488302812462,-0.6850155947859613,-0.5988578785262247,-1.245924635851954,0.23995799686193697,-0.6243012981941143,-1.0730065835605862,0.30579927526270734,1.0541107932352238,0.3788786849238679,1.554301756650168,-0.8882050902498457,-0.7954330773408609,0.36133820847656883,1.0870961680896154,0.37248776534898603,0.3799580514179004,-0.6363300669141013,-0.23774487259708627,-0.9714344769210932,0.43391849026558305,-1.3910702925986214,-1.9207653478532132,-0.1719729301443086,-0.16384741679486334,0.3667069339683726,-1.144846460613035,0.7398434237809269,0.16148940454474708,-1.5882929226743836,0.09026469737485707,-0.6642207235903296,0.8394719555486472,0.3679511323740042
4614,MEM,46,2015-01-29,Home,DEN,W,-0.4940376308062685,-2.733467363692731,-0.004150061325991241,0.4405984405580654,-0.3249017648583779,-1.7391048140692769,-1.3539267586899242,-1.7396467922182992,0.05612007430309381,0.5131786222311756,-0.9405581403222637,0.6857077655143322,2.026485495318943,-1.187422750429861,0.07845023893430217,-0.3947886866154317,-1.1765728503107171,-2.0428791927324665,-1.8442063636565351,0.2883803847842143,-2.174894917604066,-1.9459870509871742,0.0553117993586597,-2.809392353419969,-1.3357903107543823,-1.6856949867707371,1.3095101513174618,-0.049807956290407386,0.6306987768046821,-0.5905654413079775,-0.589310376969897,0.15266865525342044,0.5818174314501229,-0.32309845584845426
4714,MEM,47,2015-01-31,Home,OKC,W,-1.6575522480297722,-2.3237770099113773,-0.9953297566597138,0.8622292096605703,-1.5821702667519832,-1.7391048140692769,-2.056227196513269,-0.8746571616915052,-0.6092070716516595,-0.8298207508419012,0.5894926558678596,2.52193943057254,1.5561657332089758,-0.21944715111334234,1.0870961680896154,-0.011150460633222819,-0.657729216401178,-0.40190521261104045,-2.2458217364213975,-0.9714344769210932,-1.9343660218430356,-0.8361535342100684,-0.7915784065892858,-0.5119527776759369,-0.4986882436404402,-0.591080629043212,0.15785051033469025,0.47662629709048215,0.6306987768046821,-1.3887474264011024,-0.929097914142274,-0.25577603416845457,0.8394719555486472,-0.32309845584845426
