FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,FT%,3P%,Opp.FG,Opp.FGA,Opp.3P,Opp.3PA,Opp.FT,Opp.FTA,Opp.ORB,Opp.DRB,Opp.TRB,Opp.AST,Opp.STL,Opp.BLK,Opp.TOV,Opp.PF,Opp.PTS,Opp.FG%,Opp.FT%,Opp.3P%,cluster
39.602063375092115,86.20781134856301,9.605011053795137,27.59837877671334,23.71039056742815,30.643330876934414,11.12675018422992,33.64038319823139,44.76713338246131,22.90493736182756,7.890198968312454,5.095062638172439,14.273397199705233,24.04937361827561,112.51952837140752,0.46120918628101926,0.7762531309916567,0.35065166145988225,39.10464259395726,86.12453942520266,9.7722918201916,28.1171702284451,22.894620486366986,29.423728813559322,10.609432571849668,32.97715549005159,43.58658806190125,22.35445836403832,8.11864406779661,4.8474576271186445,14.285924834193073,24.94473102431835,110.8761974944731,0.45546413176595424,0.7800586948579553,0.3494366316182958,0
45.39403973509934,89.79387417218543,13.887417218543046,32.80298013245033,18.1523178807947,23.128311258278146,10.001655629139073,32.652317880794705,42.65397350993378,28.227649006622517,7.526490066225166,4.689569536423841,12.560430463576159,19.757450331125828,122.82781456953643,0.5076151566302805,0.7858415388389126,0.4289919730792997,44.31953642384106,89.57450331125828,12.442880794701987,31.36092715231788,17.522350993377483,22.788079470198674,10.086092715231787,31.73592715231788,41.82201986754967,26.214403973509935,7.138245033112582,4.413079470198675,13.076986754966887,20.2226821192053,118.6043046357616,0.49622803551269146,0.7698860662362516,0.3969919865652596,1
37.47940797940798,85.51222651222652,8.187902187902187,26.462676962676962,15.94980694980695,21.358429858429858,10.515444015444016,30.53024453024453,41.04568854568855,21.42020592020592,7.206563706563706,4.295366795366795,13.307593307593308,18.325611325611327,99.0965250965251,0.4396185545727573,0.7482967454576422,0.31058103713285895,42.15250965250965,85.04375804375805,11.277992277992277,28.00965250965251,15.158944658944659,19.64736164736165,9.546332046332047,34.531531531531535,44.077863577863575,25.205920205920204,7.865508365508365,5.14028314028314,12.992277992277993,19.30952380952381,110.74195624195625,0.4969513542562403,0.7745715222581342,0.40361189369526146,2
42.41329305135952,86.04410876132931,11.828398791540785,28.812688821752264,14.79093655589124,19.404229607250755,9.588519637462236,36.8441087613293,46.43262839879154,26.91963746223565,8.09607250755287,5.4652567975830815,13.206646525679758,18.64894259818731,111.44592145015106,0.49436362731240485,0.7664283951486236,0.4159709819822371,36.05619335347432,86.2725075528701,8.500906344410875,27.305135951661633,15.49607250755287,20.651963746223565,10.302114803625377,31.453172205438065,41.755287009063444,20.829003021148036,7.444712990936556,3.945619335347432,13.729305135951662,18.196374622356494,96.10936555891239,0.4188567171325387,0.7511369573901894,0.3106281898672574,3
35.05165816326531,83.07525510204081,7.343112244897959,24.42155612244898,17.758928571428573,23.371811224489797,10.799107142857142,35.53890306122449,46.338010204081634,19.714285714285715,7.58609693877551,5.401147959183674,13.537627551020408,19.339285714285715,95.20535714285714,0.42325968659563534,0.7609192524546788,0.30175608467538667,34.38201530612245,83.7391581632653,7.520408163265306,24.763392857142858,15.774872448979592,21.051020408163264,10.480867346938776,34.18048469387755,44.661352040816325,19.341836734693878,7.595663265306122,4.959821428571429,13.764030612244898,20.615433673469386,92.05931122448979,0.41172148006973275,0.7514757714797486,0.30375566675863697,4
