game_id,team_name,datetime,is_regular,season_start_year,opponent,cluster,FG_0.7,FGA_0.7,3P_0.7,3PA_0.7,FT_0.7,FTA_0.7,ORB_0.7,DRB_0.7,TRB_0.7,AST_0.7,STL_0.7,BLK_0.7,TOV_0.7,PF_0.7,PTS_0.7,+/-_0.7,FG%_0.7,FT%_0.7,3P%_0.7,Opp.FG_0.7,Opp.FGA_0.7,Opp.3P_0.7,Opp.3PA_0.7,Opp.FT_0.7,Opp.FTA_0.7,Opp.ORB_0.7,Opp.DRB_0.7,Opp.TRB_0.7,Opp.AST_0.7,Opp.STL_0.7,Opp.BLK_0.7,Opp.TOV_0.7,Opp.PF_0.7,Opp.PTS_0.7,Opp.+/-_0.7,Opp.FG%_0.7,Opp.FT%_0.7,Opp.3P%_0.7,FG_0.8,FGA_0.8,3P_0.8,3PA_0.8,FT_0.8,FTA_0.8,ORB_0.8,DRB_0.8,TRB_0.8,AST_0.8,STL_0.8,BLK_0.8,TOV_0.8,PF_0.8,PTS_0.8,+/-_0.8,FG%_0.8,FT%_0.8,3P%_0.8,Opp.FG_0.8,Opp.FGA_0.8,Opp.3P_0.8,Opp.3PA_0.8,Opp.FT_0.8,Opp.FTA_0.8,Opp.ORB_0.8,Opp.DRB_0.8,Opp.TRB_0.8,Opp.AST_0.8,Opp.STL_0.8,Opp.BLK_0.8,Opp.TOV_0.8,Opp.PF_0.8,Opp.PTS_0.8,Opp.+/-_0.8,Opp.FG%_0.8,Opp.FT%_0.8,Opp.3P%_0.8,FG_0.9,FGA_0.9,3P_0.9,3PA_0.9,FT_0.9,FTA_0.9,ORB_0.9,DRB_0.9,TRB_0.9,AST_0.9,STL_0.9,BLK_0.9,TOV_0.9,PF_0.9,PTS_0.9,+/-_0.9,FG%_0.9,FT%_0.9,3P%_0.9,Opp.FG_0.9,Opp.FGA_0.9,Opp.3P_0.9,Opp.3PA_0.9,Opp.FT_0.9,Opp.FTA_0.9,Opp.ORB_0.9,Opp.DRB_0.9,Opp.TRB_0.9,Opp.AST_0.9,Opp.STL_0.9,Opp.BLK_0.9,Opp.TOV_0.9,Opp.PF_0.9,Opp.PTS_0.9,Opp.+/-_0.9,Opp.FG%_0.9,Opp.FT%_0.9,Opp.3P%_0.9,win
c6e152d8-62e6-4746-bb6a-05223a0a8ceb,Orlando Magic,2015-03-01,1,2014,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5a9449-3c7f-4aa8-bca0-f86bc1c33b29,Chicago Bulls,2015-03-01,1,2014,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0360817-ff9d-40e5-a116-7e1dec5a1720,Los Angeles Lakers,2015-03-01,1,2014,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85ee2d31-826b-4577-b3b5-65c432ffa3bd,Dallas Mavericks,2015-03-02,1,2014,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d3dd0e6-277d-440d-a528-e11329497502,Brooklyn Nets,2015-03-02,1,2014,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cba3117-818f-421f-91c3-536c3886273e,Miami Heat,2015-03-02,1,2014,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20332e2-e697-473a-9254-ba90f25ab905,Philadelphia 76ers,2015-03-02,1,2014,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34df1cd4-4cc5-410e-8547-c67dc39ff595,Minnesota Timberwolves,2015-03-02,1,2014,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919d999b-efcb-4827-a7a6-7c9410f3dac1,Atlanta Hawks,2015-03-03,1,2014,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db9aa00-c73d-416c-b47d-8c2d1adc35e5,Denver Nuggets,2015-03-03,1,2014,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43feca0b-55ae-4804-b9e9-691064e531a2,New York Knicks,2015-03-03,1,2014,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a12a8aaa-2f52-4ccd-a226-50a6ab378933,Chicago Bulls,2015-03-03,1,2014,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2db9aeaf-5ced-4829-869e-33369ab20e01,Cleveland Cavaliers,2015-03-03,1,2014,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfcbdb04-11dc-4de1-8068-ac3db85db4f0,Memphis Grizzlies,2015-03-03,1,2014,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4381bd-54d4-461f-9ae6-d0f8bfd75eb7,Charlotte Hornets,2015-03-03,1,2014,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab8005a-e29a-4eee-8bed-5c03e9b95481,Indiana Pacers,2015-03-04,1,2014,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b532eb9c-6204-4ab7-baa8-d05913231cab,San Antonio Spurs,2015-03-04,1,2014,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa345ec-d825-4921-b0c9-9e644d0f0e59,Oklahoma City Thunder,2015-03-04,1,2014,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed51ce39-07de-4e8c-815f-416073775b51,Golden State Warriors,2015-03-04,1,2014,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507ac3c4-dd3e-4881-9040-308ff5ac8b9f,Houston Rockets,2015-03-04,1,2014,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522f8c36-a5da-43f0-aaf5-4a2d33440ff4,Minnesota Timberwolves,2015-03-04,1,2014,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc14dc0a-34c0-427d-abe4-d296e37c9c5d,Boston Celtics,2015-03-04,1,2014,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab98847c-b562-4034-9aa3-0a11dcd68aa1,Miami Heat,2015-03-04,1,2014,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997d703a-154e-44e8-968d-ca123e8c23a0,New Orleans Pelicans,2015-03-04,1,2014,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489aa191-9d87-4c47-80e1-b57a5386d833,Toronto Raptors,2015-03-04,1,2014,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909cd5cf-385e-4515-9c0f-95883bde65af,Los Angeles Clippers,2015-03-04,1,2014,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a2587a1-2378-4401-83a1-ae3bbe9d80fa,Orlando Magic,2015-03-04,1,2014,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48ba1dd0-bce6-40fb-93b2-1f9cf37041b0,Brooklyn Nets,2015-03-04,1,2014,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b584e78-3e26-42be-88e6-5d589d4aaa0a,Chicago Bulls,2015-03-05,1,2014,Oklahoma City Thunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd062305-9303-4061-9487-b8374cda8b91,Portland Trail Blazers,2015-03-05,1,2014,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302c62c1-ce06-47f1-a0c8-aaad50d6fd24,Philadelphia 76ers,2015-03-06,1,2014,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc6a867e-6cd3-487d-ae88-b4101e6ee732,Atlanta Hawks,2015-03-06,1,2014,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d56e533-7c35-41b0-9d3e-f565c2a42734,Washington Wizards,2015-03-06,1,2014,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad391eee-a14c-47b6-a765-99abfb29b51f,San Antonio Spurs,2015-03-06,1,2014,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94c1cde4-96e0-4736-9649-06f65897a1aa,Golden State Warriors,2015-03-06,1,2014,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eeab631-5162-4587-967d-7aeddbe42aee,Indiana Pacers,2015-03-06,1,2014,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a590038-50c3-4040-b58e-99040dc535ac,New Orleans Pelicans,2015-03-06,1,2014,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86613e08-b92a-496e-9cc3-38554dd9afae,Orlando Magic,2015-03-06,1,2014,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcd31fd0-c020-4bb0-9102-b92ec2c8e280,Charlotte Hornets,2015-03-06,1,2014,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb8ce85c-4353-4b47-a2ce-47db23945949,Memphis Grizzlies,2015-03-06,1,2014,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e21d515-e295-4a5b-bf4c-0a2413305818,Houston Rockets,2015-03-06,1,2014,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1db5d2d-c9ae-42c4-bac3-ce78d577f668,Brooklyn Nets,2015-03-06,1,2014,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf9fb6b-933e-4bae-85bc-7c12b47f35a7,New York Knicks,2015-03-07,1,2014,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a6da875-6ad6-41b7-afcc-40d231835ef6,Miami Heat,2015-03-07,1,2014,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470f7055-471d-47c6-85f2-0d62feda0020,Denver Nuggets,2015-03-07,1,2014,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a1086eb-1d2f-447c-9374-6a16cfa0331f,Philadelphia 76ers,2015-03-07,1,2014,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42da5bdf-29f9-43f7-8889-f323fedb1816,Minnesota Timberwolves,2015-03-07,1,2014,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c909f36-3e57-4df5-aafc-06e671041941,New Orleans Pelicans,2015-03-07,1,2014,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e7fd4cc-26a5-4e77-8f80-53aec255bb4c,Milwaukee Bucks,2015-03-07,1,2014,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877dba45-3ab3-4126-ad90-6fffad391349,Cleveland Cavaliers,2015-03-07,1,2014,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1edab31e-a3ca-475a-8cef-1dd6edc96a35,Orlando Magic,2015-03-08,1,2014,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbcf9b0e-1160-4f63-b31e-e5345935ce0e,Oklahoma City Thunder,2015-03-08,1,2014,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e908cd5-0231-41cf-98da-f3dd83e83826,Golden State Warriors,2015-03-08,1,2014,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49139303-5166-404c-aa1f-89fad1926983,San Antonio Spurs,2015-03-08,1,2014,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df091c67-cb75-4796-ae3b-28230bfa135d,Brooklyn Nets,2015-03-08,1,2014,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11b06a2a-cb61-470e-be3f-1a6888ae0319,Detroit Pistons,2015-03-08,1,2014,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3c55fa-9ec8-4e62-b9c7-df63c5d5bfa4,Los Angeles Lakers,2015-03-08,1,2014,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b003077-ac01-4e4b-8c69-1027e414b776,Milwaukee Bucks,2015-03-09,1,2014,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05fe2451-f1d5-4a3e-bc2d-db5c46708d1b,Phoenix Suns,2015-03-09,1,2014,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05ecceac-dbbd-446c-bdf5-72f950348400,Denver Nuggets,2015-03-09,1,2014,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff8e09d-b7fd-4d9d-8a1c-69ffda8ad216,Charlotte Hornets,2015-03-09,1,2014,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721988ff-20d6-47b6-92e4-a0243c821f4c,Atlanta Hawks,2015-03-09,1,2014,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca4d9304-0cb6-4651-a83f-f2887f97d9a9,Chicago Bulls,2015-03-09,1,2014,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cc4fa29-3a6b-4d53-9919-42793f96c25d,Miami Heat,2015-03-09,1,2014,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5ac3ee-03fc-45ca-8f67-0132ea7d0a8b,Los Angeles Clippers,2015-03-09,1,2014,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2be7b62-7895-40a7-8913-83413ab3e680,Los Angeles Lakers,2015-03-10,1,2014,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e09e06a9-b0fd-488e-8fd4-37c166b40fa5,Utah Jazz,2015-03-10,1,2014,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a82c37e-d7eb-478f-8431-d791500ae45e,Indiana Pacers,2015-03-10,1,2014,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080fa94d-5975-411b-8f4f-38ce228a492f,Dallas Mavericks,2015-03-10,1,2014,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12fdc066-fa4d-4487-8369-9ad6dd3eeaf7,San Antonio Spurs,2015-03-10,1,2014,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ae96793-284f-4b9d-b58d-b6e9977437ac,Brooklyn Nets,2015-03-10,1,2014,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d39f25e-7a20-4081-a2ec-1121b35a9b4a,Boston Celtics,2015-03-11,1,2014,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
def6ee2b-18fb-4327-bf6a-2e9685e87be5,Portland Trail Blazers,2015-03-11,1,2014,Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
